dt,dt_iso,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month
1513130400,2017-12-13 02:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,2.58,6.36,6.56,999,86,6.2,240,75,803,1,2,1,12
1513134000,2017-12-13 03:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,2.58,6.36,6.56,999,86,6.2,230,75,500,0,1,0,12
1513137600,2017-12-13 04:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,2.23,6.36,6.56,997,87,7.2,230,75,803,1,2,1,12
1513141200,2017-12-13 05:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,1.61,6.36,6.56,996,93,9.3,230,75,500,0,1,0,12
1513144800,2017-12-13 06:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,1.36,6.36,6.56,995,87,10.3,230,75,803,1,2,1,12
1513148400,2017-12-13 07:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,2.57,6.53,7.41,993,81,10.8,230,90,500,0,1,0,12
1513152000,2017-12-13 08:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,1.75,6.36,6.56,992,93,8.8,230,75,500,0,1,0,12
1513155600,2017-12-13 09:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,1.36,6.36,6.56,992,93,10.3,250,75,500,0,1,10,12
1513159200,2017-12-13 10:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,1.61,6.36,6.56,992,86,9.3,260,75,500,0,1,10,12
1513162800,2017-12-13 11:00:00,0,53.345035,-6.267261,5.39,9999.0,3.24,-0.22,5.36,5.56,992,86,11.3,270,40,500,0,1,10,12
1513166400,2017-12-13 12:00:00,0,53.345035,-6.267261,5.39,9999.0,1.32,0.03,4.53,5.41,992,75,10.3,260,40,802,1,3,5,12
1513170000,2017-12-13 13:00:00,0,53.345035,-6.267261,5.39,9999.0,1.32,-0.22,5.36,5.56,991,75,11.3,270,40,802,1,3,5,12
1513173600,2017-12-13 14:00:00,0,53.345035,-6.267261,5.39,9999.0,0.37,0.62,5.36,5.56,990,70,8.2,260,75,803,1,2,6,12
1513177200,2017-12-13 15:00:00,0,53.345035,-6.267261,4.39,9999.0,1.42,-1.02,3.53,4.41,989,81,9.3,250,75,500,0,1,10,12
1513180800,2017-12-13 16:00:00,0,53.345035,-6.267261,2.39,8000.0,1.38,-3.81,2.36,2.56,989,93,9.8,260,75,500,0,1,10,12
1513184400,2017-12-13 17:00:00,0,53.345035,-6.267261,1.39,9999.0,1.39,-4.21,1.36,1.56,989,100,7.2,240,75,500,0,1,0,12
1513188000,2017-12-13 18:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-3.81,2.36,2.56,989,93,9.8,260,75,803,1,2,1,12
1513191600,2017-12-13 19:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-5.57,1.36,1.56,990,93,11.3,270,75,803,1,2,1,12
1513195200,2017-12-13 20:00:00,0,53.345035,-6.267261,2.39,8000.0,0.29,-4.1,2.36,2.56,990,86,10.8,260,75,803,1,2,1,12
1513198800,2017-12-13 21:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-3.81,2.36,2.56,990,93,9.8,250,75,803,1,2,1,12
1513202400,2017-12-13 22:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,-2.89,3.36,3.56,990,86,11.3,250,75,500,0,1,0,12
1513206000,2017-12-13 23:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,-2.76,3.36,3.56,990,86,10.8,260,75,310,3,9,7,12
1513209600,2017-12-14 00:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,-3.02,3.36,3.56,990,86,11.8,260,75,300,3,7,7,12
1513213200,2017-12-14 01:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,-2.76,3.36,3.56,990,86,10.8,250,75,310,3,9,7,12
1513216800,2017-12-14 02:00:00,0,53.345035,-6.267261,3.39,9999.0,1.44,-2.34,2.53,3.41,990,87,9.3,240,75,803,1,2,1,12
1513220400,2017-12-14 03:00:00,0,53.345035,-6.267261,3.39,9999.0,0.44,-3.02,2.53,3.41,989,81,11.8,260,75,803,1,2,1,12
1513224000,2017-12-14 04:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,-4.61,2.36,2.56,988,87,13.9,260,40,802,1,3,2,12
1513227600,2017-12-14 05:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-4.36,2.36,2.56,988,86,11.8,250,40,802,1,3,2,12
1513231200,2017-12-14 06:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-4.36,2.36,2.56,988,86,11.8,250,40,802,1,3,2,12
1513234800,2017-12-14 07:00:00,0,53.345035,-6.267261,3.39,9999.0,1.44,-2.76,2.53,3.41,988,87,10.8,250,75,803,1,2,1,12
1513238400,2017-12-14 08:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-3.95,2.36,2.56,987,86,10.3,240,40,802,1,3,2,12
1513242000,2017-12-14 09:00:00,0,53.345035,-6.267261,3.39,9999.0,0.44,-3.02,2.53,3.41,986,81,11.8,250,40,500,0,1,10,12
1513245600,2017-12-14 10:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,-2.89,3.36,3.56,986,86,11.3,250,75,520,0,5,9,12
1513249200,2017-12-14 11:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,-1.68,4.36,4.56,985,86,11.8,250,75,803,1,2,6,12
1513252800,2017-12-14 12:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.03,4.53,5.41,984,81,10.3,250,75,803,1,2,6,12
1513256400,2017-12-14 13:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,-0.22,4.53,5.41,984,81,11.3,260,75,520,0,5,9,12
1513260000,2017-12-14 14:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,0.16,4.53,5.41,984,87,9.8,270,75,520,0,5,9,12
1513263600,2017-12-14 15:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,-0.68,4.36,5.56,986,93,8.2,290,75,803,1,2,6,12
1513267200,2017-12-14 16:00:00,0,53.345035,-6.267261,4.39,9999.0,2.42,0.25,4.36,4.56,987,87,5.7,290,20,801,1,4,4,12
1513270800,2017-12-14 17:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-1.44,3.36,3.56,988,93,6.7,270,20,801,1,4,3,12
1513274400,2017-12-14 18:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-2.49,3.36,4.56,989,93,9.8,260,20,801,1,4,3,12
1513278000,2017-12-14 19:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-1.81,3.36,3.56,990,93,7.7,270,40,802,1,3,2,12
1513281600,2017-12-14 20:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-2.49,3.36,3.56,990,93,9.8,270,75,803,1,2,1,12
1513285200,2017-12-14 21:00:00,0,53.345035,-6.267261,3.39,9999.0,1.44,-2.34,2.53,3.41,991,87,9.3,260,75,803,1,2,1,12
1513288800,2017-12-14 22:00:00,0,53.345035,-6.267261,3.39,9999.0,1.44,-2.89,3.36,3.56,991,87,11.3,260,75,803,1,2,1,12
1513292400,2017-12-14 23:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,-0.87,4.36,4.56,991,86,8.8,270,75,803,1,2,1,12
1513296000,2017-12-15 00:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,-1.02,4.36,4.56,992,86,9.3,280,20,801,1,4,3,12
